playlist_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popular,predicted_probability
5,0.548,0.894,-5.988,0.0349,0.00702,6.29e-06,0.081,0.8,136.12,259307,0,0.6790050691935253
4,0.632,0.592,-9.735,0.162,0.124,0.0,0.53,0.499,89.522,213622,0,0.5456802481784097
2,0.59,0.642,-3.87,0.122,0.0771,0.0,0.105,0.651,107.356,174444,1,0.9064493728915636
4,0.836,0.613,-9.376,0.21,0.00206,0.00183,0.634,0.783,111.879,261627,0,0.5236568961718048
1,0.703,0.898,-3.807,0.298,0.0154,0.00019,0.547,0.799,124.047,167670,0,0.30734467587181113
2,0.687,0.792,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015,214290,1,0.9230517745045177
4,0.504,0.728,-5.699,0.0234,0.36,0.0,0.159,0.683,89.255,266201,0,0.3935589596802078
3,0.552,0.931,-5.166,0.053,0.00836,0.0,0.0551,0.666,158.036,182653,0,0.7258458390141598
1,0.594,0.867,-3.049,0.0533,0.0214,0.000197,0.0999,0.14,128.028,229587,0,0.0799354713314424
1,0.512,0.803,-5.135,0.0531,0.00362,0.000583,0.116,0.591,124.162,249693,0,0.4320360730351704
5,0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,1,0.7950109913955492
5,0.782,0.808,-8.374,0.0291,0.0298,0.0,0.161,0.971,104.983,176592,0,0.3770274107139335
6,0.416,0.468,-11.786,0.0469,0.093,0.0,0.354,0.27,67.713,302867,0,0.3347291526671766
3,0.878,0.436,-11.184,0.558,0.306,0.0,0.112,0.861,148.94,165267,0,0.3645051659062051
2,0.31,0.746,-3.599,0.111,0.0121,0.0,0.649,0.163,182.032,250600,0,0.5735518217372076
4,0.435,0.578,-3.796,0.032,0.275,0.0,0.158,0.147,130.455,239693,0,0.7498054244295761
3,0.685,0.712,-4.302,0.0894,0.334,1.1e-06,0.047,0.483,114.989,196493,0,0.8774525556067112
4,0.924,0.297,-8.065,0.0564,0.763,0.00142,0.0997,0.547,105.027,74160,0,0.3106605212353063
1,0.734,0.583,-11.866,0.129,0.125,0.0,0.0367,0.76,109.935,230467,1,0.3264417511196603
6,0.732,0.627,-5.693,0.161,0.346,0.0,0.261,0.332,81.481,135460,1,0.5974760576319482
1,0.668,0.9,-6.839,0.0657,0.00196,0.00104,0.0957,0.191,127.992,247493,0,0.09596310604788748
2,0.7,0.624,-7.625,0.276,0.0388,0.0,0.168,0.546,75.515,203625,0,0.7584402172411367
4,0.651,0.864,-5.799,0.225,0.378,0.0,0.227,0.812,181.936,162363,1,0.5126616381541923
4,0.558,0.632,-8.339,0.284,0.832,0.105,0.198,0.519,161.764,211200,1,0.33085783048759526
2,0.694,0.77,-5.335,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,1,0.8656373058276619
5,0.302,0.819,-11.364,0.0824,1.84e-05,0.000416,0.0568,0.309,102.048,265907,0,0.30353635740640944
4,0.734,0.511,-4.905,0.0592,0.148,0.0,0.29,0.727,124.995,206947,0,0.8605626233292201
2,0.72,0.823,-2.735,0.0688,0.0588,2.37e-06,0.0949,0.632,104.976,193240,0,0.8690301422050584
3,0.542,0.903,-2.745,0.0731,0.166,3.53e-05,0.355,0.39,96.028,211875,0,0.7255321567533193
3,0.512,0.613,-7.286,0.0379,0.0592,0.0563,0.253,0.324,120.0,273801,0,0.3895184177060733
5,0.321,0.95,-6.729,0.179,0.0213,0.00657,0.191,0.226,108.466,455560,0,0.24773142659619818
5,0.611,0.813,-7.689,0.0279,0.339,0.898,0.224,0.821,140.112,209573,0,0.22476863219943966
5,0.39,0.91,-3.268,0.133,0.000198,0.0,0.156,0.644,162.253,177048,0,0.5775293368633784
6,0.774,0.485,-10.955,0.319,0.00557,2.31e-06,0.107,0.392,156.001,219267,0,0.487155674926182
1,0.565,0.694,-6.399,0.0717,0.00315,0.00334,0.0738,0.448,128.022,266234,0,0.23814602505420226
1,0.837,0.803,-7.823,0.184,0.0862,0.00597,0.0723,0.0374,127.995,420907,0,0.04044334766288185
3,0.582,0.563,-9.314,0.0388,0.228,0.000343,0.0714,0.31,99.986,223200,0,0.6220674844577031
4,0.422,0.503,-9.074,0.0663,0.612,0.00078,0.335,0.476,157.555,180200,0,0.6239709139067187
6,0.422,0.91,-3.669,0.0548,0.00256,2.35e-05,0.0765,0.159,139.984,240987,0,0.5038365367458058
3,0.486,0.713,-3.949,0.0524,0.0853,0.0,0.0839,0.297,121.028,226720,0,0.921216949635516
6,0.714,0.622,-6.947,0.384,0.0329,0.0,0.346,0.41,89.063,315427,0,0.28206622240469637
6,0.723,0.841,-4.998,0.337,0.269,0.00114,0.188,0.557,139.845,202674,0,0.38506202194139694
3,0.511,0.678,-6.858,0.869,0.241,0.0,0.0948,0.405,212.137,253585,0,0.36154026694224783
2,0.508,0.787,-5.964,0.0497,0.167,0.0,0.112,0.297,102.876,195496,0,0.882519883001613
3,0.647,0.795,-3.548,0.0372,0.0635,0.0,0.188,0.409,127.992,192402,1,0.9187448774941629
4,0.501,0.403,-9.607,0.0752,0.114,1.1e-05,0.124,0.27,132.608,260640,1,0.7203549335702868
6,0.648,0.217,-14.142,0.252,0.853,0.604,0.107,0.528,85.999,114500,0,0.05005848235434862
4,0.802,0.645,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,157202,1,0.8697288253480231
3,0.732,0.945,-4.056,0.137,0.0351,0.0,0.28,0.636,127.949,222058,0,0.7085834147611653
3,0.619,0.735,-3.925,0.0445,0.017,1.78e-06,0.347,0.668,119.981,169157,1,0.8341830673073741
3,0.667,0.583,-5.127,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,1,0.9152469629922579
3,0.752,0.924,-2.702,0.0838,0.0189,0.0,0.0598,0.786,119.996,201733,0,0.8742848894515783
3,0.675,0.885,-4.432,0.0436,0.217,0.0,0.086,0.768,97.03,216667,0,0.8928266211457637
6,0.747,0.0986,-17.918,0.11,0.321,0.735,0.104,0.711,144.95,126778,0,0.07811428873225175
3,0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,1,0.8517083904446844
6,0.744,0.697,-5.063,0.197,0.0106,0.0,0.0842,0.767,149.28,247413,0,0.7488144131166812
6,0.85,0.705,-7.537,0.0616,0.022,0.000939,0.0721,0.839,160.961,169187,0,0.5450387047714337
6,0.7,0.887,-2.133,0.05,0.0843,0.0,0.101,0.382,110.015,212493,0,0.5528071703972257
5,0.568,0.898,-3.686,0.0438,4.87e-05,0.215,0.223,0.392,117.984,239878,0,0.2889183409303187
3,0.795,0.795,-3.555,0.0506,0.204,0.0,0.272,0.796,110.946,209747,0,0.9322724436294476
4,0.72,0.766,-8.713,0.0505,0.0106,0.018,0.0842,0.693,107.101,199440,0,0.31288587963558584
4,0.431,0.723,-5.221,0.125,0.674,0.0,0.325,0.495,82.3,199947,0,0.6575295226435878
1,0.574,0.519,-14.652,0.0768,0.718,0.471,0.166,0.26,120.031,160000,0,0.26173874543400827
2,0.798,0.905,-3.731,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,164160,1,0.8347104489957947
3,0.716,0.538,-8.562,0.0452,0.00224,0.692,0.0847,0.113,119.98,207400,0,0.2908296830581762
3,0.77,0.796,-5.161,0.0372,0.151,0.0,0.0837,0.308,101.985,183528,0,0.8000257292568805
2,0.86,0.63,-5.837,0.155,0.0532,0.000708,0.656,0.596,90.028,195667,1,0.8185390526464412
4,0.825,0.898,-9.706,0.0547,0.00148,0.00177,0.0854,0.815,117.893,351440,0,0.16471550924635436
2,0.847,0.798,-4.926,0.05,0.222,0.0,0.0675,0.961,121.981,228545,0,0.8165141613294385
4,0.797,0.648,-6.784,0.138,0.0131,0.000289,0.106,0.539,89.011,268053,0,0.6124707513216742
6,0.692,0.833,-3.974,0.0492,0.000136,1.98e-05,0.515,0.692,96.814,246320,1,0.45043395168002354
4,0.698,0.29,-6.899,0.051,0.914,2.04e-05,0.095,0.398,137.936,253109,0,0.5517801704226235
5,0.446,0.64,-4.191,0.032,0.128,0.0,0.0758,0.182,110.076,198545,0,0.7456663545897562
6,0.695,0.583,-9.459,0.253,0.0252,0.0,0.122,0.292,83.916,272067,0,0.39320731579436397
3,0.846,0.254,-21.492,0.0575,0.122,1.42e-05,0.111,0.467,119.971,183800,0,0.3435267197097349
5,0.523,0.954,-7.042,0.0408,0.00554,8.01e-06,0.755,0.861,133.829,253827,0,0.37701969148200226
2,0.684,0.762,-5.18,0.0501,0.429,0.0,0.0852,0.892,172.009,245440,1,0.8343450664995663
2,0.771,0.83,-5.823,0.0675,0.469,0.0,0.0472,0.946,115.98,246773,0,0.4170705431041972
1,0.655,0.726,-4.614,0.0324,0.0587,0.00311,0.145,0.292,128.001,209493,0,0.2926901847495707
3,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,1,0.862746907062789
3,0.733,0.736,-3.884,0.0394,0.119,0.0,0.163,0.901,107.96,179773,0,0.9071542047961054
3,0.38,0.333,-10.511,0.0354,0.709,0.000766,0.365,0.0377,110.298,270545,0,0.34146940717772123
1,0.632,0.819,-3.34,0.033,0.405,0.0,0.116,0.444,144.995,201931,0,0.48659174121582893
1,0.748,0.967,-3.592,0.427,0.0357,0.528,0.634,0.282,129.984,145310,0,0.06801251097453907
2,0.725,0.586,-8.218,0.0629,0.144,0.87,0.123,0.531,91.004,140599,0,0.06990479377217154
5,0.399,0.969,-4.145,0.0758,0.00348,0.0,0.386,0.287,90.012,178789,0,0.42395385793044915
6,0.637,0.63,-5.638,0.0912,0.496,0.0,0.109,0.577,106.065,154827,0,0.7191338106163602
6,0.587,0.497,-9.547,0.204,0.00127,0.0,0.287,0.137,70.141,219652,0,0.20567844687528133
2,0.737,0.828,-4.711,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474,1,0.8491033423594101
5,0.736,0.74,-8.334,0.0441,0.196,0.00262,0.242,0.848,148.811,187617,0,0.4384817531179756
3,0.579,0.584,-7.151,0.0438,0.0856,0.0,0.0958,0.393,80.001,180400,0,0.8298982786156311
3,0.573,0.881,-4.688,0.0331,0.111,0.0,0.222,0.419,128.926,217250,0,0.7524941324737858
6,0.451,0.632,-7.98,0.297,0.0114,0.0,0.198,0.234,132.89,232160,0,0.6918239678217247
6,0.883,0.301,-11.48,0.111,0.109,0.000457,0.0778,0.363,119.965,194000,1,0.4984594553929768
4,0.794,0.32,-12.92,0.173,0.853,0.134,0.112,0.241,174.088,342040,1,0.4697622967415924
1,0.65,0.912,-4.588,0.0406,0.0241,0.8,0.293,0.191,129.999,234462,1,0.8444532760510978
2,0.807,0.668,-8.435,0.0457,0.0065,0.914,0.121,0.326,120.012,335336,0,0.031543708759680364
5,0.59,0.851,-11.754,0.0297,0.0174,0.0975,0.154,0.968,146.213,218307,0,0.291675466927265
1,0.678,0.587,-6.756,0.42,0.00782,0.941,0.543,0.182,126.01,226640,0,0.04672702324731546
1,0.672,0.788,-8.393,0.0398,0.123,0.367,0.0829,0.357,121.99,204568,1,0.634051425440282
3,0.728,0.388,-11.788,0.0347,0.0221,0.884,0.0932,0.57,94.999,368347,0,0.07314539813666295
6,0.759,0.912,-3.196,0.14,0.00184,0.0149,0.0227,0.581,145.026,151619,0,0.2399073085631435
3,0.822,0.786,-7.87,0.117,0.000757,0.0,0.0797,0.58,114.95,183467,0,0.42801998738523395
5,0.53,0.881,-3.671,0.041,0.000121,0.0,0.31,0.555,99.973,178560,0,0.518566268751864
3,0.631,0.466,-7.916,0.0463,0.482,0.0,0.213,0.321,135.817,181291,0,0.8725146688708856
6,0.672,0.594,-6.813,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248,1,0.6926340432777185
6,0.584,0.485,-9.608,0.253,0.524,0.0,0.135,0.405,138.767,166080,0,0.6528581891377336
5,0.534,0.62,-6.775,0.0504,0.0124,0.000736,0.296,0.547,106.986,375656,1,0.4880612854457705
2,0.827,0.78,-3.315,0.133,0.0435,0.0,0.133,0.658,80.015,172749,0,0.869380990511608
3,0.809,0.904,-6.46,0.0747,0.0523,0.547,0.0802,0.201,125.002,229360,0,0.23048158953241094
5,0.465,0.865,-9.573,0.098,0.018,0.00135,0.0769,0.677,117.528,237893,1,0.5319280146753292
2,0.61,0.906,-2.117,0.0647,0.00416,0.0,0.758,0.294,127.917,231573,1,0.49252605383644393
5,0.301,0.408,-14.286,0.0293,0.628,0.025,0.366,0.439,81.016,270133,0,0.31672662750622743
5,0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,177827,1,0.8171467262149125
3,0.702,0.77,-5.416,0.0482,0.124,0.0,0.103,0.593,107.951,213520,0,0.899175827394997
1,0.654,0.822,-6.799,0.0663,0.0322,0.892,0.0618,0.0596,134.973,510320,0,0.02
6,0.824,0.676,-7.548,0.339,0.344,0.0,0.0998,0.817,172.73,201144,0,0.6425715477149002
4,0.716,0.531,-7.355,0.122,0.0703,0.0,0.224,0.344,71.994,386907,1,0.16885625141891517
6,0.674,0.962,-4.122,0.322,0.00211,0.0,0.169,0.849,176.069,166905,0,0.4000785712651991
5,0.597,0.939,-3.001,0.0446,0.00108,9.77e-05,0.201,0.422,98.0,274000,0,0.6688397633547196
2,0.734,0.682,-5.683,0.0417,0.399,8.08e-05,0.368,0.225,109.995,178909,0,0.6271460534594682
5,0.707,0.405,-9.044,0.0261,0.327,0.0,0.144,0.518,106.638,256533,0,0.6608376877738794
4,0.555,0.532,-8.637,0.0295,0.139,0.0914,0.308,0.434,168.123,251960,0,0.3821659111892671
5,0.682,0.434,-7.226,0.0282,0.546,1.32e-06,0.0915,0.382,124.964,237320,0,0.7093883612231094
5,0.518,0.454,-9.208,0.028,0.0531,0.0,0.112,0.216,107.689,195040,0,0.8018913108150737
5,0.504,0.963,-2.77,0.0828,0.000418,9.53e-05,0.102,0.554,94.999,178105,0,0.6279532957888737
5,0.602,0.907,-5.587,0.0522,2.62e-05,0.00333,0.222,0.461,104.348,258427,0,0.48501488404813314
2,0.825,0.596,-8.149,0.396,0.708,0.333,0.0837,0.117,136.96,122628,0,0.22108199261530875
3,0.643,0.801,-4.921,0.0228,0.0298,0.0,0.0719,0.534,95.988,270333,0,0.5630365729852994
3,0.745,0.632,-4.699,0.3,0.427,0.0,0.111,0.808,101.977,189858,0,0.9147528120518489
5,0.815,0.438,-14.522,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773,1,0.7656212115537718
3,0.4,0.795,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,186107,1,0.6127850015848492
4,0.774,0.81,-7.775,0.0649,0.0677,0.000701,0.0269,0.526,107.709,257400,0,0.3388000203055414
3,0.646,0.823,-4.123,0.0394,0.213,0.0,0.322,0.418,128.035,227267,1,0.7873021711313613
3,0.675,0.409,-10.707,0.0423,0.294,0.000596,0.119,0.308,79.954,248920,0,0.6016622115956028
5,0.601,0.756,-6.48,0.0348,0.00848,0.0478,0.0824,0.179,99.078,358520,0,0.29427146585317226
6,0.936,0.476,-11.439,0.403,0.0139,0.0,0.402,0.363,121.979,175543,0,0.4243491103684292
2,0.655,0.725,-5.497,0.188,0.0327,0.00264,0.0611,0.326,125.8,300579,1,0.6903219142446412
3,0.562,0.739,-9.433,0.0291,0.000944,0.128,0.318,0.655,81.329,212293,0,0.223845411231162
1,0.791,0.744,-10.24,0.18,0.201,0.143,0.0774,0.17,125.051,163971,0,0.10196322979875948
4,0.645,0.568,-9.127,0.0823,0.543,0.266,0.257,0.391,84.999,166101,1,0.4889610679843678
3,0.836,0.47,-11.828,0.211,0.527,0.000131,0.0963,0.317,110.014,170400,0,0.6470141635829963
4,0.816,0.493,-10.951,0.296,0.0122,0.000365,0.317,0.371,95.203,191533,0,0.5684757281056857
4,0.651,0.584,-7.754,0.0637,0.0542,5.91e-06,0.256,0.645,88.916,292747,0,0.44214947463635323
2,0.328,0.502,-5.914,0.0329,0.767,0.0,0.759,0.248,123.745,269947,0,0.5361149163856691
6,0.823,0.552,-7.57,0.324,0.0174,0.0,0.122,0.418,124.038,205760,1,0.8767166769772357
4,0.808,0.965,-3.679,0.0317,0.0028,0.0,0.536,0.974,120.012,228000,0,0.34192097430536833
5,0.302,0.979,-5.279,0.127,0.000223,0.326,0.104,0.194,159.968,246844,0,0.10768171240004801
6,0.816,0.775,-3.323,0.234,0.16,0.00031,0.0543,0.527,93.431,270587,1,0.7496820023257063
6,0.778,0.578,-7.22,0.274,0.432,0.0,0.138,0.758,84.487,252747,1,0.3974377318442672
6,0.867,0.796,-4.73,0.0693,0.202,0.0,0.0838,0.776,92.766,231040,0,0.642094134075014
1,0.676,0.621,-6.435,0.152,0.148,0.0,0.0795,0.369,109.995,191760,0,0.8473216648932547
3,0.559,0.799,-5.807,0.0455,0.000397,0.00958,0.0609,0.367,116.975,202532,0,0.26803952801090847
1,0.636,0.815,-5.098,0.0581,0.0185,0.0,0.163,0.636,123.063,219043,0,0.6363459268907419
5,0.558,0.793,-6.861,0.0374,0.000641,2.93e-05,0.731,0.457,75.999,144547,0,0.18672292119316755
2,0.756,0.68,-8.558,0.0362,0.462,0.0145,0.0548,0.792,95.019,229263,0,0.16897137183718514
3,0.618,0.793,-5.711,0.0601,0.204,0.0154,0.126,0.459,101.015,347526,1,0.5787278411091988
1,0.613,0.775,-4.04,0.0409,0.00678,0.0,0.0677,0.391,127.906,204609,0,0.45190732462389166
6,0.626,0.767,-6.021,0.0361,0.0962,0.0,0.152,0.778,100.04,180622,0,0.651039355954799
6,0.94,0.662,-8.786,0.292,0.0954,0.0,0.376,0.657,101.403,233027,0,0.42329932745559995
3,0.659,0.871,-1.55,0.0333,0.095,0.0,0.298,0.765,128.993,245492,0,0.7667616369929129
5,0.274,0.744,-5.977,0.0358,0.00174,0.00231,0.0864,0.761,158.628,305827,0,0.49576302600664085
4,0.792,0.723,-9.673,0.0469,0.361,0.0919,0.103,0.19,115.425,272230,0,0.33682346819279674
2,0.643,0.648,-13.072,0.039,0.00148,0.000193,0.119,0.661,120.207,243733,0,0.43174103836211364
2,0.6,0.783,-6.584,0.311,0.361,0.0,0.257,0.38,199.881,176144,0,0.5491378737363122
3,0.471,0.875,-3.499,0.087,0.000652,0.0,0.239,0.759,177.98,197507,0,0.5712715072431878
3,0.733,0.791,-5.599,0.0403,0.239,0.784,0.265,0.477,128.007,176260,0,0.12174181180826318
6,0.715,0.512,-7.728,0.183,0.398,0.0,0.0823,0.384,136.029,229376,0,0.7807616542439354
4,0.684,0.683,-7.366,0.177,0.13,0.0,0.156,0.406,112.856,231253,1,0.8367372653833943
6,0.521,0.841,-5.368,0.255,0.315,1.31e-06,0.221,0.669,103.51,179709,0,0.3514774559663853
3,0.777,0.703,-6.92,0.0569,0.0112,0.743,0.0765,0.975,123.006,406575,0,0.05729395234628052
3,0.789,0.893,-4.364,0.168,0.0538,0.0,0.221,0.41,121.956,144073,0,0.5480398870354277
1,0.355,0.993,-0.627,0.221,0.0108,0.113,0.343,0.0395,105.197,121000,0,0.05
5,0.315,0.775,-4.766,0.0378,0.0361,0.0173,0.428,0.385,108.115,295133,0,0.4299377743248337
3,0.776,0.759,-5.956,0.0458,0.008,0.00234,0.0853,0.52,122.003,264011,0,0.6786748887742678
4,0.581,0.4,-8.739,0.0291,0.893,0.576,0.161,0.433,112.331,237973,1,0.6983087074781821
3,0.486,0.389,-7.717,0.029,0.691,0.0,0.085,0.0869,127.536,206102,0,0.8462799993956588
2,0.559,0.523,-5.963,0.0283,0.613,0.0,0.174,0.551,124.812,216660,0,0.9056961072028552
3,0.537,0.959,-3.002,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,222707,0,0.7035513113847013
4,0.792,0.729,-4.562,0.0774,0.179,0.00259,0.0583,0.648,87.003,212889,0,0.6952619141036329
6,0.729,0.519,-3.843,0.0292,0.406,0.0,0.196,0.46,120.059,181850,0,0.7405369998944173
3,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,1,0.9400326711481053
4,0.773,0.518,-8.188,0.145,0.117,0.0136,0.611,0.642,104.024,246952,0,0.37917064295928177
2,0.677,0.872,-2.387,0.0501,0.00603,0.0,0.061,0.75,105.01,66839,0,0.4060366220716979
1,0.731,0.822,-5.305,0.0459,0.394,0.0,0.288,0.708,118.021,196613,0,0.6830305802160664
2,0.73,0.807,-5.942,0.0283,0.00339,0.0004,0.128,0.688,117.974,245085,0,0.5877994458311389
5,0.449,0.599,-9.932,0.036,0.0373,0.0457,0.311,0.653,117.142,348387,0,0.40585166880978846
1,0.803,0.488,-11.884,0.0463,0.827,0.256,0.0929,0.131,114.994,183956,0,0.23784615145484364
3,0.724,0.491,-6.024,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,1,0.9077028929877666
5,0.454,0.91,-7.766,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520,1,0.8378110707238199
6,0.774,0.724,-5.164,0.234,0.0104,0.0,0.0517,0.737,140.953,191661,0,0.6933980888061256
1,0.67,0.847,-3.723,0.043,0.0156,0.0,0.22,0.613,150.109,158773,0,0.4415467384613506
2,0.705,0.8,-8.332,0.123,0.0474,1.5e-06,0.448,0.48,156.109,192307,0,0.4556165930572482
4,0.702,0.458,-8.195,0.035,0.247,1.64e-06,0.126,0.678,89.271,269173,0,0.59775252249061
4,0.649,0.459,-8.767,0.369,0.164,3.49e-05,0.0426,0.352,127.407,323909,0,0.41011930159333526
6,0.957,0.767,-5.116,0.115,0.0525,0.0,0.117,0.577,110.508,217220,1,0.8869510869161775
6,0.793,0.793,-6.419,0.269,0.072,0.0,0.109,0.642,150.686,244987,0,0.7219130384608298
1,0.435,0.906,-3.235,0.062,0.000455,0.000763,0.462,0.189,128.06,251716,0,0.03719441616096325
4,0.78,0.754,-5.377,0.0949,0.135,0.0339,0.0467,0.81,82.395,260307,0,0.218278754892443
4,0.623,0.585,-7.895,0.124,0.0628,0.000155,0.119,0.538,158.273,174947,1,0.7306231795547865
2,0.884,0.648,-6.685,0.0686,0.0668,1.45e-06,0.0462,0.745,107.014,237213,0,0.7511785434079594
1,0.609,0.794,-5.153,0.0581,0.496,4.17e-06,0.158,0.442,127.923,219375,0,0.690968579764401
4,0.655,0.477,-9.616,0.0421,0.029,0.000221,0.0518,0.642,92.097,238013,0,0.5520190128792983
1,0.644,0.791,-1.732,0.0319,0.0244,1.89e-05,0.368,0.525,128.03,261328,0,0.3286000375405767
3,0.674,0.87,-5.158,0.0912,0.428,5.08e-06,0.127,0.559,120.027,198360,0,0.6583976262573344
3,0.625,0.707,-4.761,0.0337,0.22,0.0,0.213,0.479,138.064,248156,1,0.8971089546551334
3,0.676,0.861,-3.645,0.0501,0.0512,0.0,0.0613,0.681,124.031,174120,0,0.8834091456434493
1,0.661,0.991,-2.942,0.0708,0.00232,0.737,0.303,0.817,128.059,172452,0,0.04
5,0.407,0.765,-6.104,0.0313,0.385,0.00271,0.0693,0.689,121.087,291947,0,0.5851429008343566
4,0.744,0.672,-5.589,0.0418,0.187,0.000123,0.105,0.266,140.889,230560,0,0.796569254995774
1,0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,230227,1,0.7925436490597254
3,0.496,0.54,-7.121,0.0324,0.0172,0.0367,0.13,0.164,131.337,190582,0,0.36535981692131597
5,0.472,0.218,-12.376,0.0284,0.96,0.0197,0.105,0.353,79.445,319533,0,0.42688023098678124
3,0.72,0.861,-4.339,0.209,0.269,5.11e-06,0.601,0.669,126.991,200013,1,0.680332400874695
1,0.45,0.898,-3.604,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437,0,0.13613590759611185
1,0.726,0.613,-5.348,0.0621,0.234,2.11e-06,0.19,0.284,98.027,135874,0,0.6598201367313956
6,0.742,0.536,-5.863,0.0341,0.115,0.0,0.275,0.623,84.015,310714,0,0.43012523623053106
4,0.881,0.452,-11.308,0.0454,0.203,5.11e-06,0.139,0.887,95.005,222067,0,0.5682920416168619
2,0.77,0.599,-4.579,0.159,0.36,1.29e-06,0.238,0.858,175.945,182045,0,0.8941650359679622
3,0.531,0.827,-3.7,0.081,0.0957,1.84e-06,0.074,0.801,183.977,176600,0,0.6938056675640623
3,0.783,0.467,-9.474,0.0503,0.729,0.809,0.109,0.236,90.838,237793,1,0.6166174593825006
4,0.707,0.644,-7.017,0.0287,0.174,0.0,0.069,0.576,97.124,242000,0,0.6439786815639337
2,0.741,0.667,-5.445,0.134,0.0575,0.0,0.106,0.595,112.956,223504,1,0.8854615561442744
3,0.763,0.713,-8.9,0.0311,0.128,0.000623,0.145,0.668,132.993,260973,0,0.4084273745447941
3,0.8,0.535,-6.684,0.135,0.0713,9.48e-06,0.213,0.451,92.027,209680,1,0.8632945621195494
6,0.789,0.774,-4.415,0.0614,0.609,0.00122,0.298,0.488,100.077,201547,0,0.6486979150788753
3,0.519,0.578,-8.776,0.192,0.49,6.15e-05,0.144,0.683,115.032,187256,0,0.6465495495556248
6,0.775,0.451,-9.164,0.0567,0.296,6.31e-06,0.123,0.559,92.986,233200,0,0.6666863944903703
1,0.79,0.427,-11.361,0.0541,0.000885,0.446,0.0514,0.961,116.986,312000,0,0.020602126354528724
2,0.656,0.487,-10.515,0.0708,0.809,0.0,0.705,0.596,98.049,234360,0,0.50985080278913
4,0.567,0.267,-6.502,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,1,0.5686392550180148
5,0.351,0.988,-2.288,0.165,0.000715,0.107,0.593,0.279,123.233,283295,0,0.1949848798222729
6,0.777,0.81,-4.968,0.0462,0.0192,0.0,0.0861,0.787,78.021,276320,0,0.37418096349856944
1,0.507,0.957,-4.324,0.179,0.00751,0.117,0.138,0.139,128.003,175957,0,0.023264180731531792
6,0.934,0.402,-10.843,0.294,0.306,1.97e-05,0.0931,0.306,99.954,215523,1,0.7443468631010911
1,0.773,0.754,-7.119,0.075,0.000681,0.134,0.0613,0.701,125.033,113763,0,0.03271361827559307
5,0.451,0.965,-4.757,0.0827,0.0393,0.0014,0.349,0.557,93.52,321960,0,0.5799931927183382
3,0.636,0.243,-9.509,0.04,0.815,0.0,0.111,0.239,142.016,163547,1,0.73820851478365
4,0.69,0.567,-10.875,0.311,0.599,9.2e-05,0.116,0.609,96.002,328573,0,0.3464209324905522
2,0.755,0.738,-5.939,0.0766,0.347,0.0,0.113,0.747,90.044,194528,0,0.8628702317894575
1,0.789,0.795,-4.72,0.0676,0.0246,0.617,0.0938,0.67,128.043,188728,0,0.09181262667725751
2,0.794,0.32,-12.92,0.173,0.853,0.134,0.112,0.241,174.088,342040,1,0.474839235872055
5,0.81,0.716,-7.392,0.0402,0.0184,1.96e-05,0.301,0.965,128.528,200293,0,0.5174697899224497
3,0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,1,0.8293088952261617
4,0.568,0.42,-11.169,0.276,0.536,0.124,0.101,0.453,79.89,415613,1,0.5470873109760405
6,0.46,0.903,-2.975,0.201,0.19,0.000216,0.203,0.557,161.767,171111,0,0.433125208511769
2,0.555,0.746,-4.473,0.298,0.00279,0.000109,0.0418,0.368,199.767,206400,0,0.39644771443958055
1,0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,1,0.5743122591061192
3,0.636,0.741,-5.436,0.041,0.0132,0.0,0.287,0.53,88.999,225218,0,0.8732854908286853
4,0.65,0.418,-12.363,0.0451,0.467,0.000108,0.101,0.265,127.206,233857,0,0.6773783642167277
1,0.755,0.9,-4.573,0.168,0.0141,0.153,0.0905,0.164,128.028,297187,0,0.009361039384748453
2,0.853,0.809,-4.094,0.0427,0.171,0.0,0.156,0.959,140.045,215320,0,0.8167287615589391
